Time,global_base_link_position.x,global_base_link_position.y,global_base_link_position.z,global_base_link_rotation.w,global_base_link_rotation.x,global_base_link_rotation.y,global_base_link_rotation.z,local_Link_head_yaw_rotation,local_Link_head_pitch_rotation,local_Link_arm_r_01_rotation,local_Link_arm_r_02_rotation,local_Link_arm_r_03_rotation,local_Link_arm_r_04_rotation,local_Link_arm_r_05_rotation,local_Link_arm_r_06_rotation,local_Link_arm_r_07_rotation,local_Link_arm_l_01_rotation,local_Link_arm_l_02_rotation,local_Link_arm_l_03_rotation,local_Link_arm_l_04_rotation,local_Link_arm_l_05_rotation,local_Link_arm_l_06_rotation,local_Link_arm_l_07_rotation,local_Link_waist_pitch_rotation,local_Link_waist_roll_rotation,local_Link_waist_yaw_rotation,local_Link_hip_r_roll_rotation,local_Link_hip_r_yaw_rotation,local_Link_hip_r_pitch_rotation,local_Link_knee_r_pitch_rotation,local_Link_ankle_r_pitch_rotation,local_Link_ankle_r_roll_rotation,local_Link_hip_l_roll_rotation,local_Link_hip_l_yaw_rotation,local_Link_hip_l_pitch_rotation,local_Link_knee_l_pitch_rotation,local_Link_ankle_l_pitch_rotation,local_Link_ankle_l_roll_rotation
0.08333333333333333,1.6907686377522828,-3.739673548439479,1.0093284798511573,0.7467155492421638,0.001899105830016639,-0.002729075821725984,0.6651362517975271,-0.032411442496937504,-0.30088401377871743,0.015241719962914554,-1.3455657049871064,-1.5208342636739314,0.24720076753981937,0.3505918485926117,0.044334588781936954,0.23813244906296696,-0.05980598766386296,-1.3265606090482145,1.3496394547757682,0.15276624960999052,-0.2988174179935339,0.05369349322858789,-0.10968209389525194,0.18879652835901847,-0.012018595378873544,0.040517603627981305,-0.09231507890756442,-0.2534226177709721,-0.3283313019681504,0.0610794759390436,0.2322393629834048,0.058165134603839146,0.15056156554355205,0.3482855930883846,-0.401875710377924,0.09854274086999178,0.2177778313453646,0.05928890439280147
0.09166666666666666,1.6910377532190473,-3.739483311699037,1.0092807835558453,0.7469443555582338,0.001843038915453937,-0.002347373592411578,0.6648768131202455,-0.032496020331305844,-0.30094023081610916,0.01485614104515845,-1.345028629395341,-1.5297084566447687,0.24819399155205293,0.3603632266729754,0.04477478908536443,0.23654485525291624,-0.05964234515991669,-1.3259051214825253,1.3583157187906916,0.15444789155269364,-0.30857893766202493,0.053723351075085954,-0.10904620803714994,0.18923101401635561,-0.01238965270755033,0.04116487089625081,-0.09208143525117594,-0.2540140607971881,-0.32710626183298636,0.058565910183128005,0.23386799105301212,0.059057935338265644,0.15108398053792532,0.34823326809992877,-0.40230795171959527,0.0988086010114471,0.2180316678363779,0.05802524627141268
0.1,1.6913335579759,-3.7392756421799755,1.0092273406255254,0.7471908259953776,0.0017866776574524464,-0.00193686089977856,0.6645971608721729,-0.032586656079351774,-0.3010197641767079,0.014464847331817573,-1.3444706163859228,-1.539118840952828,0.24920924272536568,0.37071950918783214,0.045238339840747,0.23485044913230063,-0.05946883176027252,-1.3251979908729716,1.3675716571242875,0.15625072844240148,-0.3190130518875822,0.05374600873778838,-0.10836553826649674,0.1897001595813078,-0.012801583127307111,0.04184361761591728,-0.09181600991374705,-0.2546279817356773,-0.3257959294377936,0.055855878813698065,0.2356361033448414,0.06000490015518362,0.15166485773774235,0.34818457220778054,-0.4027885404820078,0.09907673269902928,0.21831945731019625,0.05668034702326894
0.10833333333333334,1.6916566156920154,-3.739050442257864,1.0091678685357697,0.7474540693492913,0.0017310439679467785,-0.0014988051207005415,0.6642982641968433,-0.03268318409918099,-0.30112660397327384,0.014073766368708645,-1.3438977294752443,-1.5490108112472614,0.25023374009362287,0.3815992605270864,0.045722109211295464,0.2330574289147521,-0.05928613294326116,-1.3244409324671427,1.3773644375395993,0.15816883323240713,-0.3300760463117726,0.053759428953862376,-0.10764294248985284,0.19020321139671995,-0.0132559207482875,0.042547014582124,-0.09151671413578646,-0.25525734505658454,-0.3244074025205715,0.05295857745494565,0.23754074170285774,0.06100049091683423,0.15230661277860713,0.3481418047179758,-0.4033193154973832,0.0993412214051793,0.21864388571241458,0.05526166608060353
0.11666666666666667,1.692007519812432,-3.7388075987981875,1.009102089847294,0.7477331093239318,0.0016771717822401473,-0.0010344967195963894,0.6639811876789005,-0.03278547891227055,-0.3012648322899617,0.013688876673633839,-1.3433161453139493,-1.5593296403349775,0.25125503225746565,0.3929409313484343,0.046223084944056664,0.231174248877103,-0.05909481045562983,-1.3236357037321747,1.3876508730630772,0.16019638432977587,-0.341723952017267,0.05376159099474616,-0.10688139531876362,0.19073952405052932,-0.013754215119759682,0.0432678516761987,-0.09118149986207741,-0.2558949164627042,-0.3229483754084634,0.049884013273370394,0.23957850086952528,0.06203911749635754,0.15301169611331375,0.3481074264906445,-0.4039020592641511,0.09959558195404757,0.21900781408141282,0.05377691437963925
0.125,1.6923868856636421,-3.7385469866866554,1.0090297361861833,0.7480268847731857,0.0016260974176202168,-0.0005452350725335694,0.6636470914378919,-0.03289346365605054,-0.3014385872402454,0.013316185594231316,-1.3427320893198726,-1.5700209029779895,0.2522611309819865,0.4046833963012707,0.04673841821608568,0.22920957574308698,-0.058895291528583145,-1.3227840969735762,1.3983877482156195,0.1623277049977935,-0.35391286346378803,0.05375051563577546,-0.10608397911224683,0.19130858609277063,-0.014298020955533812,0.04399859554411684,-0.0908083889626191,-0.2565333279032313,-0.3214270856668542,0.04664290270839423,0.24174554009718952,0.06311517575893802,0.1537825628483224,0.3480840461866555,-0.40453844191531274,0.09983274351464984,0.219414258799319,0.05223402254713322
0.13333333333333333,1.6927953438523236,-3.7382684709996923,1.0089505509177858,0.7483342504616622,0.0015788504558151885,-3.23157049504782e-05,0.6632972306060102,-0.03300712574803739,-0.30165203094078463,0.012961713563305104,-1.3421517781503434,-1.5810308528567787,0.25324063526980634,0.4167664377751963,0.04726543804551537,0.22717223072732962,-0.0586878550438761,-1.3218879333612958,1.4095321269353067,0.16455730704481816,-0.36659921548581986,0.05372429043035917,-0.105253880034392,0.19191003266135537,-0.014888892000316149,0.04473144774424988,-0.09039549290031068,-0.257165143556172,-0.3198522553959536,0.04324658158324614,0.24403760568104058,0.06422308171952522,0.15462165015382673,0.3480744164884718,-0.405229955945244,0.10004503487910478,0.21986636099420975,0.05064112594020449
0.14166666666666666,1.6932335325337262,-3.73797190767606,1.0088642939131829,0.7486539805277982,0.0015364452301305166,0.0005029759702549038,0.6629329517372402,-0.03312652497495937,-0.3019093167575755,0.012631471318847386,-1.341581358566258,-1.5923067643109252,0.2541828361849587,0.42913117104149123,0.047801653099685974,0.22507112563952159,-0.05847260714825769,-1.3209490544762998,1.4210416095006766,0.16687992207618035,-0.37974004987310916,0.053681098433362134,-0.10439437978963127,0.1925436526624312,-0.015528365184070393,0.045458381322510406,-0.08994103699426002,-0.2577829177395054,-0.31823303728026886,0.03970691333862882,0.24645005846110968,0.06535730381796238,0.15553133823101406,0.3480814172490679,-0.40597785872277475,0.10022417036183373,0.22036737365230372,0.04900654360469617
0.15,1.6937020888901098,-3.7376571450172293,1.0087707490851825,0.7489847759785744,0.001499873666901745,0.001059371448891094,0.6625556846576063,-0.03325178594176643,-0.3022145541183232,0.012331444556205528,-1.3410268436021096,-1.6037972448147302,0.25507781601075763,0.4417204167726916,0.048344757777447414,0.22291518624567144,-0.05824945582630335,-1.3199693174069156,1.4328745697012355,0.16929052276826473,-0.3932932360511539,0.05361924439145677,-0.1035088415910515,0.19320939974276882,-0.016217934043093764,0.046171165145314545,-0.08944340068464011,-0.2583792418987174,-0.31657895881016446,0.03603618363695704,0.2489779060413423,0.06651239688332462,0.1565138910818415,0.34810802307618477,-0.4067831183232686,0.10036123668477402,0.22092067511128186,0.04733873481488791
0.15833333333333333,1.6942016427698083,-3.7373240280228734,1.0086697288877002,0.7493252668688974,0.0014700960965076196,0.0016356249632914928,0.6621669386941265,-0.033383087269997086,-0.302571773188757,0.012067578260783196,-1.3404940513536743,-1.6154525236044235,0.255916535900137,0.45447901982907357,0.048892645259395545,0.22071327005211583,-0.0580180984216613,-1.3189505851977708,1.4449903817419782,0.17178434376042934,-0.40721765453776876,0.05353717849311048,-0.10260068838816064,0.1939073982946419,-0.01695902170309379,0.04686139751115549,-0.08890115043498098,-0.2589467945569448,-0.31489984447640246,0.032246985864035134,0.25161584049418534,0.06768303301674466,0.157571411354614,0.34815728062950096,-0.4076463392696838,0.10044668124363088,0.22152977241035857,0.04564625457691406
0.16666666666666666,1.6947328085729296,-3.7369724032192932,1.0085610778003686,0.7496740131723982,0.0014480320480659927,0.002230519065629812,0.6617683049081022,-0.03352064743780157,-0.3029848922878693,0.01184576768300848,-1.339988549939673,-1.6272247014487393,0.2566909059747636,0.46735413120458874,0.049443429119174986,0.21847410336217707,-0.057778015475008646,-1.3178947152498652,1.4573496121088134,0.1743568996482025,-0.4214733618115544,0.05343352000900276,-0.1016733691157806,0.1946379508396057,-0.017752955941808868,0.04752052961201781,-0.08831307392962513,-0.2594783876343042,-0.3132057273026781,0.02835210506817583,0.2543582845551142,0.06886403164628732,0.15870579254765174,0.34823228316753774,-0.40856771011546256,0.1004703021809401,0.2221982941454971,0.043937698461321895
0.175,1.695296180931238,-3.7366021179481055,1.0084446712424688,0.7500295053692981,0.0014345513654876148,0.0028428669367537153,0.6613614555096515,-0.033664725560562526,-0.3034576918659115,0.011671844456646003,-1.339515612623314,-1.6390679626888645,0.2573938470273441,0.4802954477687057,0.049995455452534886,0.2162062282436266,-0.0575284669671774,-1.3168035383901677,1.46991418266907,0.17700398352735866,-0.4360217345190286,0.05330708630606344,-0.10073033563817885,0.1954015339579037,-0.018600947738933216,0.048139898401135264,-0.08767820044230513,-0.25996701062038324,-0.3115068028646528,0.02436442245485297,0.2571994438034847,0.07005038624553085,0.15991868397135656,0.34833615365882215,-0.4095469568909525,0.10042124072317125,0.22292998598298008,0.042221723794382784
0.18333333333333332,1.6958923304097553,-3.736213020400234,1.0083204176267468,0.7503901713396948,0.0014304658388845778,0.003471514119057634,0.6609481377094121,-0.03381562110363441,-0.30399379153545686,0.011551573619899265,-1.3390801706267759,-1.6509387444803365,0.2580193502146195,0.4932554182894505,0.05054728061106558,0.21391795402155078,-0.05726847664470826,-1.3156788408575733,1.4826475216538058,0.17972168388711707,-0.45082558343657997,0.05315691071679697,-0.0997750216330293,0.19619879251614208,-0.01950406793879478,0.048710753076539944,-0.08699581771679389,-0.26040586431459317,-0.3098133873118888,0.02029685011376315,0.2601333551851144,0.07123728930422066,0.16121145386312788,0.3484720268534277,-0.4105832820539686,0.10028797627119922,0.22372871032036482,0.040507009707089155
0.19166666666666665,1.6965217957355163,-3.7358049655488648,1.0081882597013503,0.7507543684905591,0.0014365186304290754,0.004115343609202335,0.6605301720439555,-0.033973658880679526,-0.30459662386053754,0.01149066077501791,-1.3386867691641098,-1.6627958760377002,0.2585625204766747,0.5061894078607982,0.05109765358969921,0.2116173189963085,-0.05699683395923337,-1.314522347384915,1.49551468405394,0.18250641877676974,-0.46584925321361154,0.05298222950305022,-0.09881083171230853,0.19703053989033106,-0.020463226064787936,0.04922428472127143,-0.08626548831398245,-0.2607883902722643,-0.30813585898086776,0.016162281447921797,0.263153928938254,0.07242014872859058,0.1625851474845946,0.34864303570645183,-0.4116752788680307,0.10005832476610643,0.22459843914448296,0.038802241048812816
0.2,1.6971850778205548,-3.735377820085128,1.00804817457867,0.7511203816333649,0.0014533757029161515,0.004773279732164293,0.6601094663699206,-0.034139172842633306,-0.305269405976054,0.011494748521140257,-1.338339525589535,-1.6746006965906879,0.2590196054114773,0.5190558220728325,0.051645516897016804,0.20931205840964776,-0.0567121041675726,-1.3133357183286343,1.5084824468022302,0.18535495056514162,-0.48105870253863287,0.052782464623986294,-0.09784113390339638,0.19789775617838987,-0.021479149578170285,0.04967165661441505,-0.08548706476667774,-0.26110829688441733,-0.30648461369379526,0.01197354750632886,0.2662549860887167,0.07359460030628691,0.16404044550468608,0.34885229545071555,-0.41282083820876075,0.09971944088533322,0.22554324099322515,0.03711609738155828
0.20833333333333334,1.6978826364114854,-3.734931467661273,1.0079001763211708,0.7514864290585856,0.0014816157739233214,0.00544429122030331,0.6596880053285791,-0.03431249841567102,-0.30601511134026965,0.01156941221293361,-1.3380420996059554,-1.6863171431299222,0.2593880499190162,0.5318162154571474,0.052189980302762874,0.2070095565393625,-0.05641261241067565,-1.3121205408303749,1.5215193706126882,0.18826440305627046,-0.4964215924894437,0.0525572185544568,-0.09686926465406161,0.1988015828389512,-0.022552354669036885,0.05004404103426233,-0.08466070568980279,-0.26135958582693913,-0.30487001710270195,0.007743379790058185,0.26943028949885,0.07475651649446648,0.1655776210948239,0.34910288947883406,-0.4140170931016647,0.09925782465751863,0.22656726085623427,0.035457244653214155
0.21666666666666667,1.6986148820745692,-3.7344658117281666,1.0077443168257443,0.7518506676227004,0.0015217238166750414,0.0061273946391509695,0.6592678445815223,-0.034493967062843724,-0.3068364530809555,0.011720172383002474,-1.3377976551359658,-1.6979118196578764,0.25966652110440325,0.5444353647484992,0.052730304347736075,0.20471679874488152,-0.056096433861833224,-1.3108783197546028,1.5345958669403188,0.19123229421935284,-0.5119073286997907,0.05230627245384951,-0.09589853270598701,0.19974331615549876,-0.023683118171656383,0.05033266014409013,-0.08378690422774224,-0.26153657653991025,-0.3033023586293352,0.003484369377118771,0.27267357281694654,0.07590202045183968,0.16719649056362362,0.3493978581294729,-0.4152603551677918,0.098659333117799,0.2276747090126821,0.033834328079419496
0.225,1.6993821698486362,-3.7339807775519667,1.007580684689951,0.7522111881302618,0.0015740842500928155,0.006821655355485119,0.6588511160318671,-0.03468389518479083,-0.30773586285159443,0.011952491597694364,-1.337608834707549,-1.709354030062685,0.25985489513425136,0.5568813188595485,0.05326588977211821,0.20244032072473503,-0.055761394275519294,-1.3096104702641593,1.5476842335606855,0.1942565537924203,-0.527487108317189,0.0520295891682814,-0.09493223789634887,0.20072439845876008,-0.024871453241847672,0.05052881905339659,-0.0828665099107014,-0.26163393507758725,-0.3017918148251197,-0.0007910707903436453,0.2759785703980538,0.07702748294960629,0.16889637139506633,0.3497401847864112,-0.41654605129845473,0.09790919765865004,0.22886984320601336,0.03225597078169231
0.23333333333333334,1.7001847947114792,-3.733476313493551,1.0074094065861905,0.7525660225065467,0.001638974856301342,0.007526189888639746,0.6584400196208078,-0.034882570180015234,-0.30871546559864366,0.012271781447475207,-1.3374777505337345,-1.7206158165036465,0.25995424736310335,0.5691255095632116,0.0537962426992803,0.20018617523609497,-0.055405056169163816,-1.3083183058895296,1.560758677669411,0.19733552750327388,-0.5431339401844986,0.051727321949547884,-0.093973652949921,0.20174640869204497,-0.026117080968254384,0.050623944970244146,-0.08190075078377836,-0.26164669738409685,-0.30034841345532365,-0.005070732129102069,0.2793390446766041,0.07812952154066642,0.17067603565008388,0.3501327755995209,-0.41786866456415334,0.09699204776434762,0.23015694862832825,0.030730767059435327
0.24166666666666667,1.7010229888262716,-3.732952393078153,1.0072306460080924,0.7529131469822886,0.0017165574517951517,0.008240170547283241,0.6580368195764799,-0.035090244090072734,-0.30977705239469344,0.012683420620729703,-1.3374059770417495,-1.7316718519153462,0.2599668193580988,0.5811427201861841,0.054320959477842726,0.19795990734184205,-0.05502472798715379,-1.3070030170559075,1.5737953415342294,0.20046797503114083,-0.5588226213064872,0.051399788318013034,-0.0930259743379746,0.20281105656525877,-0.02741940640066419,0.050609622400222,-0.08089124577910468,-0.2615702938712222,-0.2989819926069323,-0.009342639397946656,0.2827488131359543,0.07920501086147903,0.1725336662975815,0.35057843603105054,-0.4192216722748859,0.09589194184950783,0.23154032589859955,0.029267274808162602
0.25,1.7018969148737262,-3.732409012983488,1.0070446026837656,0.7532504888479737,0.0018068797202956044,0.008962828080331432,0.6576438365922033,-0.03530712549400904,-0.3109220662121557,0.013192791625275521,-1.3373945497260566,-1.742499377369478,0.2598959512364625,0.5929109726215434,0.05483974584709991,0.1957665355258702,-0.05461747538146545,-1.3056656720255821,1.586772319647481,0.20365302975216393,-0.5745296983046737,0.051047454041371385,-0.0920922881933373,0.2039201672740605,-0.028777502227602496,0.05047762911273469,-0.07984002903932269,-0.2614005645203065,-0.2977021727556113,-0.013595062099911105,0.2862017742469856,0.080251086544973,0.17446681200960484,0.3510798547777703,-0.4205975033817558,0.09459240595366257,0.23302427464493633,0.027874009571519212
0.2583333333333333,1.7028066602153562,-3.7318461896268302,1.0068515098063433,0.7535759325073825,0.0019098775909260621,0.009693448342906839,0.6572634408404621,-0.03553336275992309,-0.3121515885398358,0.013805307044538353,-1.3374439672295486,-1.7530782118853871,0.2597460002630166,0.6044115069305932,0.055352422001605395,0.19361051492108952,-0.05418013418851012,-1.304307220943602,1.599669662530202,0.20689015030163788,-0.590233412235558,0.050670897390217975,-0.09117554565488406,0.20507565815718964,-0.03019010315550504,0.050219964777185454,-0.0787495624292534,-0.26113377790243525,-0.2965183336681974,-0.017816510476084634,0.2896919298692098,0.08126515069305143,0.17647235412345416,0.3516395859148898,-0.42198750649282935,0.09307648107409458,0.23461307578255172,0.026559444170639806
0.26666666666666666,1.7037522302396197,-3.7312639559311176,1.0066516312103089,0.7538873218265022,0.0020253797432948912,0.010431369767647124,0.6568980491784197,-0.03576902600941349,-0.31346633120269657,0.014526441974392457,-1.3375541998700358,-1.7633907362721268,0.25952223357746845,0.6156287076485804,0.055858919721974556,0.19149570252301448,-0.05370933422238534,-1.3029284991138759,1.6124693642186925,0.21017909034996463,-0.6059136434816417,0.05027077827239135,-0.09027853692030974,0.20627952020373172,-0.03165559748635793,0.04982888188550502,-0.0776227475049369,-0.26076664441377406,-0.295439601388489,-0.02199578486468854,0.2932134089712105,0.08224486686755388,0.1785464800512868,0.3522600406745741,-0.4233819273917191,0.09132677994782745,0.23631096722144787,0.025332014226467924
0.275,1.7047335435262618,-3.7306623577368305,1.0064452614180546,0.7541824651628878,0.0021531124060022166,0.011175979654037101,0.6565501192859803,-0.036014091224920095,-0.3148666331169288,0.015361766373035575,-1.3377247075861425,-1.7734218612590473,0.25923071102001694,0.6265500289061885,0.0563592752439396,0.18942535711477862,-0.05320149625360523,-1.301530221791113,1.6251553474236125,0.21351987611648302,-0.6215518408220978,0.04984780791246253,-0.08940386833399505,0.20753380064604818,-0.03317201912818049,0.049296910629959015,-0.07646293276798152,-0.26029632351089654,-0.29447484489676456,-0.026121968203019083,0.29676048547834144,0.08318815879233893,0.18068467503997326,0.35294347239832724,-0.4247698989806657,0.08932555412034153,0.2381221159389333,0.02420011749649006
0.2833333333333333,1.7057504268504835,-3.730041452007298,1.006232722916281,0.7544591372934943,0.0022926972640920497,0.011926711517975057,0.6562221473156032,-0.0362684385098213,-0.3163524565206093,0.016316983530689222,-1.3379544596523463,-1.7831589322137849,0.2588781639545386,0.6371657927885984,0.05685364918291807,0.18740213204897763,-0.05265283961241617,-1.3001129826230216,1.6377134966537985,0.21691279053393864,-0.6371309516646525,0.04940273634790044,-0.08855395828113242,0.2088405903494541,-0.03473703914550698,0.04861689622574528,-0.07527390630806728,-0.2597204378948539,-0.29363265661663845,-0.030184441746514322,0.30032759542749593,0.08409320675094724,0.18288171995247066,0.353691960833673,-0.4261394253777631,0.08705477216280805,0.2400505842940434,0.02317211780002052
